month,naics_code,kind_of_business,value
1996-01-01,4451.0,Grocery stores,30105.0
1996-01-01,4453.0,"Beer, wine and liquor stores",1950.0
1996-01-01,446.0,Health and personal care stores,8546.0
1996-01-01,44611.0,Pharmacies and drug stores,7213.0
1996-01-01,447.0,Gasoline stations,15479.0
1996-01-01,448.0,Clothing and clothing access. stores,11105.0
1996-01-01,4481.0,Clothing stores,7595.0
1996-01-01,44811.0,Men's clothing stores,780.0
1996-01-01,44812.0,Women's clothing stores,2265.0
1996-01-01,4482.0,Shoe stores,1751.0
1996-01-01,44831.0,Jewelry stores,1650.0
1996-01-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4600.0
1996-01-01,452.0,General merchandise stores,25215.0
1996-01-01,4521.0,Department stores,17082.0
1996-01-01,4529.0,Other general merchandise stores,8133.0
1996-01-01,45291.0,Warehouse clubs and superstores,5658.0
1996-01-01,45299.0,All other gen. merchandise stores,2475.0
1996-01-01,453.0,Miscellaneous stores retailers,6202.0
1996-01-01,454.0,Nonstore retailers,9038.0
1996-01-01,4541.0,Electronic shopping and mail order houses,4724.0
1996-01-01,45431.0,Fuel dealers,1886.0
1996-01-01,722.0,Food services and drinking places,19564.0
1995-12-01,441.0,Motor vehicle and parts dealers,50163.0
1995-12-01,4413.0,"Automotive parts, acc., and tire stores",4476.0
1995-12-01,442.0,Furniture and home furnishings stores,5445.0
1995-12-01,443.0,Electronics and appliance stores,6281.0
1995-12-01,444.0,Building mat. and garden equip. and supplies dealers,14683.0
1995-12-01,4441.0,Building mat. and supplies dealers,12603.0
1995-12-01,445.0,Food and beverage stores,32903.0
1995-12-01,4451.0,Grocery stores,29994.0
1995-12-01,4453.0,"Beer, wine and liquor stores",1888.0
1995-12-01,446.0,Health and personal care stores,8761.0
1995-12-01,44611.0,Pharmacies and drug stores,7407.0
1995-12-01,447.0,Gasoline stations,15246.0
1995-12-01,448.0,Clothing and clothing access. stores,11124.0
1995-12-01,4481.0,Clothing stores,7679.0
1995-12-01,44811.0,Men's clothing stores,788.0
1995-12-01,44812.0,Women's clothing stores,2326.0
1995-12-01,4482.0,Shoe stores,1701.0
1995-12-01,44831.0,Jewelry stores,1638.0
1995-12-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4505.0
1995-12-01,452.0,General merchandise stores,25554.0
1995-12-01,4521.0,Department stores,17332.0
1995-12-01,4529.0,Other general merchandise stores,8222.0
1995-12-01,45291.0,Warehouse clubs and superstores,5692.0
1995-12-01,45299.0,All other gen. merchandise stores,2530.0
1995-12-01,453.0,Miscellaneous stores retailers,6566.0
1995-12-01,454.0,Nonstore retailers,9543.0
1995-12-01,4541.0,Electronic shopping and mail order houses,4808.0
1995-12-01,45431.0,Fuel dealers,1884.0
1995-12-01,722.0,Food services and drinking places,19625.0
1995-11-01,441.0,Motor vehicle and parts dealers,49863.0
1995-11-01,4413.0,"Automotive parts, acc., and tire stores",4520.0
1995-11-01,442.0,Furniture and home furnishings stores,5516.0
1995-11-01,443.0,Electronics and appliance stores,6263.0
1995-11-01,444.0,Building mat. and garden equip. and supplies dealers,14092.0
1995-11-01,4441.0,Building mat. and supplies dealers,12008.0
1995-11-01,445.0,Food and beverage stores,32744.0
1995-11-01,4451.0,Grocery stores,29858.0
1995-11-01,4453.0,"Beer, wine and liquor stores",1859.0
1995-11-01,446.0,Health and personal care stores,8691.0
1995-11-01,44611.0,Pharmacies and drug stores,7348.0
1995-11-01,447.0,Gasoline stations,14981.0
1995-11-01,448.0,Clothing and clothing access. stores,11269.0
1995-11-01,4481.0,Clothing stores,7713.0
1995-11-01,44811.0,Men's clothing stores,790.0
1995-11-01,44812.0,Women's clothing stores,2340.0
1995-11-01,4482.0,Shoe stores,1764.0
1995-11-01,44831.0,Jewelry stores,1681.0
1995-11-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4532.0
1995-11-01,452.0,General merchandise stores,25414.0
1995-11-01,4521.0,Department stores,17283.0
1995-11-01,4529.0,Other general merchandise stores,8131.0
1995-11-01,45291.0,Warehouse clubs and superstores,5659.0
1995-11-01,45299.0,All other gen. merchandise stores,2472.0
1995-11-01,453.0,Miscellaneous stores retailers,6520.0
1995-11-01,454.0,Nonstore retailers,9170.0
1995-11-01,4541.0,Electronic shopping and mail order houses,4735.0
1995-11-01,45431.0,Fuel dealers,1769.0
1995-11-01,722.0,Food services and drinking places,19609.0
1995-10-01,441.0,Motor vehicle and parts dealers,49271.0
1995-10-01,4413.0,"Automotive parts, acc., and tire stores",4404.0
1995-10-01,442.0,Furniture and home furnishings stores,5429.0
1995-10-01,443.0,Electronics and appliance stores,6212.0
1995-10-01,444.0,Building mat. and garden equip. and supplies dealers,13932.0
1995-10-01,4441.0,Building mat. and supplies dealers,11887.0
1995-10-01,4453.0,"Beer, wine and liquor stores",1866.0
1995-10-01,446.0,Health and personal care stores,8584.0
1995-10-01,44611.0,Pharmacies and drug stores,7242.0
1995-10-01,447.0,Gasoline stations,15007.0
1995-10-01,448.0,Clothing and clothing access. stores,10882.0
1995-10-01,4481.0,Clothing stores,7466.0
1995-10-01,44811.0,Men's clothing stores,766.0
1995-10-01,44812.0,Women's clothing stores,2321.0
1995-10-01,4482.0,Shoe stores,1699.0
1995-10-01,44831.0,Jewelry stores,1615.0
1995-10-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4414.0
1995-10-01,452.0,General merchandise stores,25135.0
1995-10-01,4521.0,Department stores,17188.0
1995-10-01,4529.0,Other general merchandise stores,7947.0
1995-10-01,45291.0,Warehouse clubs and superstores,5509.0
1995-10-01,45299.0,All other gen. merchandise stores,2438.0
1995-10-01,453.0,Miscellaneous stores retailers,6419.0
1995-10-01,454.0,Nonstore retailers,8702.0
1995-10-01,4541.0,Electronic shopping and mail order houses,4569.0
1995-10-01,45431.0,Fuel dealers,1532.0
1995-10-01,722.0,Food services and drinking places,19611.0
1995-09-01,441.0,Motor vehicle and parts dealers,49188.0
1995-09-01,4413.0,"Automotive parts, acc., and tire stores",4405.0
1995-09-01,442.0,Furniture and home furnishings stores,5407.0
1995-09-01,443.0,Electronics and appliance stores,6141.0
1995-09-01,444.0,Building mat. and garden equip. and supplies dealers,13837.0
1995-09-01,4441.0,Building mat. and supplies dealers,11855.0
1995-09-01,445.0,Food and beverage stores,32625.0
1995-09-01,4451.0,Grocery stores,29735.0
1995-09-01,4453.0,"Beer, wine and liquor stores",1877.0
1995-09-01,446.0,Health and personal care stores,8611.0
1995-09-01,44611.0,Pharmacies and drug stores,7289.0
1995-09-01,447.0,Gasoline stations,15194.0
1995-09-01,448.0,Clothing and clothing access. stores,11198.0
1995-09-01,4481.0,Clothing stores,7787.0
1995-09-01,44811.0,Men's clothing stores,777.0
1995-09-01,44812.0,Women's clothing stores,2406.0
1995-09-01,4482.0,Shoe stores,1716.0
1995-09-01,44831.0,Jewelry stores,1590.0
1995-09-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4441.0
1995-09-01,452.0,General merchandise stores,25469.0
1995-09-01,4521.0,Department stores,17440.0
1995-09-01,4529.0,Other general merchandise stores,8029.0
1995-09-01,45291.0,Warehouse clubs and superstores,5543.0
1995-09-01,45299.0,All other gen. merchandise stores,2486.0
1995-09-01,453.0,Miscellaneous stores retailers,6413.0
1995-09-01,454.0,Nonstore retailers,8842.0
1995-09-01,4541.0,Electronic shopping and mail order houses,4591.0
1995-09-01,45431.0,Fuel dealers,1666.0
1995-09-01,722.0,Food services and drinking places,19640.0
1995-08-01,441.0,Motor vehicle and parts dealers,49748.0
1995-08-01,4413.0,"Automotive parts, acc., and tire stores",4397.0
1995-08-01,442.0,Furniture and home furnishings stores,5304.0
1995-08-01,443.0,Electronics and appliance stores,6159.0
1995-08-01,444.0,Building mat. and garden equip. and supplies dealers,13683.0
1995-08-01,4441.0,Building mat. and supplies dealers,11616.0
1995-08-01,445.0,Food and beverage stores,32547.0
1995-08-01,4451.0,Grocery stores,29721.0
1995-08-01,4453.0,"Beer, wine and liquor stores",1830.0
1995-08-01,446.0,Health and personal care stores,8488.0
1995-08-01,44611.0,Pharmacies and drug stores,7120.0
1995-08-01,447.0,Gasoline stations,15227.0
1995-08-01,448.0,Clothing and clothing access. stores,10813.0
1995-08-01,4481.0,Clothing stores,7429.0
1995-08-01,44811.0,Men's clothing stores,756.0
1995-08-01,44812.0,Women's clothing stores,2342.0
1995-08-01,4482.0,Shoe stores,1693.0
1995-08-01,44831.0,Jewelry stores,1585.0
1995-08-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4462.0
1995-08-01,452.0,General merchandise stores,25174.0
1995-08-01,4521.0,Department stores,17231.0
1995-08-01,4529.0,Other general merchandise stores,7943.0
1995-08-01,45291.0,Warehouse clubs and superstores,5507.0
1995-08-01,45299.0,All other gen. merchandise stores,2436.0
1995-08-01,453.0,Miscellaneous stores retailers,6502.0
1995-08-01,454.0,Nonstore retailers,8699.0
1995-08-01,4541.0,Electronic shopping and mail order houses,4469.0
1995-08-01,45431.0,Fuel dealers,1678.0
1995-08-01,722.0,Food services and drinking places,19715.0
1995-07-01,441.0,Motor vehicle and parts dealers,48832.0
1995-07-01,4413.0,"Automotive parts, acc., and tire stores",4312.0
1995-07-01,442.0,Furniture and home furnishings stores,5318.0
1995-07-01,443.0,Electronics and appliance stores,5965.0
1995-07-01,444.0,Building mat. and garden equip. and supplies dealers,13645.0
1995-07-01,4441.0,Building mat. and supplies dealers,11614.0
1995-07-01,445.0,Food and beverage stores,32466.0
1995-07-01,4451.0,Grocery stores,29675.0
1995-07-01,4453.0,"Beer, wine and liquor stores",1808.0
1995-07-01,446.0,Health and personal care stores,8431.0
1995-07-01,44611.0,Pharmacies and drug stores,7113.0
1995-07-01,447.0,Gasoline stations,15249.0
1995-07-01,448.0,Clothing and clothing access. stores,10824.0
1995-07-01,4481.0,Clothing stores,7467.0
1995-07-01,44811.0,Men's clothing stores,757.0
1995-07-01,44812.0,Women's clothing stores,2419.0
1995-07-01,4482.0,Shoe stores,1696.0
1995-07-01,44831.0,Jewelry stores,1563.0
1995-07-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4429.0
1995-07-01,452.0,General merchandise stores,25375.0
1995-07-01,4521.0,Department stores,17487.0
1995-07-01,4529.0,Other general merchandise stores,7888.0
1995-07-01,45291.0,Warehouse clubs and superstores,5432.0
1995-07-01,45299.0,All other gen. merchandise stores,2456.0
1995-07-01,453.0,Miscellaneous stores retailers,6398.0
1995-07-01,454.0,Nonstore retailers,8499.0
1995-07-01,4541.0,Electronic shopping and mail order houses,4405.0
1995-07-01,45431.0,Fuel dealers,1698.0
1995-07-01,722.0,Food services and drinking places,19489.0
1995-06-01,441.0,Motor vehicle and parts dealers,49652.0
1995-06-01,4413.0,"Automotive parts, acc., and tire stores",4340.0
1995-06-01,442.0,Furniture and home furnishings stores,5217.0
1995-06-01,443.0,Electronics and appliance stores,6000.0
1995-06-01,444.0,Building mat. and garden equip. and supplies dealers,13548.0
1995-06-01,4441.0,Building mat. and supplies dealers,11592.0
1995-06-01,445.0,Food and beverage stores,32597.0
1995-06-01,4451.0,Grocery stores,29812.0
1995-06-01,4453.0,"Beer, wine and liquor stores",1818.0
1995-06-01,446.0,Health and personal care stores,8482.0
1995-06-01,44611.0,Pharmacies and drug stores,7148.0
1995-06-01,447.0,Gasoline stations,15333.0
1995-06-01,448.0,Clothing and clothing access. stores,10948.0
1995-06-01,4481.0,Clothing stores,7544.0
1995-06-01,44811.0,Men's clothing stores,763.0
1995-06-01,44812.0,Women's clothing stores,2420.0
1995-06-01,4482.0,Shoe stores,1735.0
1995-06-01,44831.0,Jewelry stores,1570.0
1995-06-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4421.0
1995-06-01,452.0,General merchandise stores,25166.0
1995-06-01,4521.0,Department stores,17269.0
1995-06-01,4529.0,Other general merchandise stores,7897.0
1995-06-01,45291.0,Warehouse clubs and superstores,5431.0
1995-06-01,45299.0,All other gen. merchandise stores,2466.0
1995-06-01,453.0,Miscellaneous stores retailers,6288.0
1995-06-01,454.0,Nonstore retailers,8429.0
1995-06-01,4541.0,Electronic shopping and mail order houses,4269.0
1995-06-01,45431.0,Fuel dealers,1687.0
1995-06-01,722.0,Food services and drinking places,19419.0
1995-05-01,441.0,Motor vehicle and parts dealers,47718.0
1995-05-01,4413.0,"Automotive parts, acc., and tire stores",4276.0
1995-05-01,442.0,Furniture and home furnishings stores,5216.0
1995-05-01,443.0,Electronics and appliance stores,5956.0
1995-05-01,444.0,Building mat. and garden equip. and supplies dealers,13370.0
1995-05-01,4441.0,Building mat. and supplies dealers,11507.0
1995-05-01,445.0,Food and beverage stores,32540.0
1995-05-01,4451.0,Grocery stores,29763.0
1995-05-01,4453.0,"Beer, wine and liquor stores",1809.0
1995-05-01,446.0,Health and personal care stores,8424.0
1995-05-01,44611.0,Pharmacies and drug stores,7104.0
1995-05-01,447.0,Gasoline stations,15215.0
1995-05-01,448.0,Clothing and clothing access. stores,10976.0
1995-05-01,4481.0,Clothing stores,7555.0
1995-05-01,44811.0,Men's clothing stores,765.0
1995-05-01,44812.0,Women's clothing stores,2433.0
1995-05-01,4482.0,Shoe stores,1717.0
1995-05-01,44831.0,Jewelry stores,1604.0
1995-05-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4380.0
1995-05-01,452.0,General merchandise stores,24851.0
1995-05-01,4521.0,Department stores,16997.0
1995-05-01,4529.0,Other general merchandise stores,7854.0
1995-05-01,45291.0,Warehouse clubs and superstores,5387.0
1995-05-01,45299.0,All other gen. merchandise stores,2467.0
1995-05-01,453.0,Miscellaneous stores retailers,6372.0
1995-05-01,454.0,Nonstore retailers,8518.0
1995-05-01,4541.0,Electronic shopping and mail order houses,4277.0
1995-05-01,45431.0,Fuel dealers,1741.0
1995-05-01,722.0,Food services and drinking places,19450.0
1995-04-01,441.0,Motor vehicle and parts dealers,47056.0
1995-04-01,4413.0,"Automotive parts, acc., and tire stores",4274.0
1995-04-01,442.0,Furniture and home furnishings stores,5181.0
1995-04-01,443.0,Electronics and appliance stores,5733.0
1995-04-01,444.0,Building mat. and garden equip. and supplies dealers,13415.0
1995-04-01,4441.0,Building mat. and supplies dealers,11543.0
1995-04-01,445.0,Food and beverage stores,32312.0
1995-04-01,4451.0,Grocery stores,29499.0
1995-04-01,4453.0,"Beer, wine and liquor stores",1817.0
1995-04-01,446.0,Health and personal care stores,8450.0
1995-04-01,44611.0,Pharmacies and drug stores,7132.0
1995-04-01,447.0,Gasoline stations,15021.0
1995-04-01,448.0,Clothing and clothing access. stores,10796.0
1995-04-01,4481.0,Clothing stores,7441.0
1995-04-01,44811.0,Men's clothing stores,778.0
1995-04-01,44812.0,Women's clothing stores,2426.0
1995-04-01,4482.0,Shoe stores,1699.0
1995-04-01,44831.0,Jewelry stores,1550.0
1995-04-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4345.0
1995-04-01,452.0,General merchandise stores,24747.0
1995-04-01,4521.0,Department stores,16985.0
1995-04-01,4529.0,Other general merchandise stores,7762.0
1995-04-01,45291.0,Warehouse clubs and superstores,5319.0
1995-04-01,45299.0,All other gen. merchandise stores,2443.0
1995-04-01,453.0,Miscellaneous stores retailers,6265.0
1995-04-01,454.0,Nonstore retailers,8365.0
1995-04-01,4541.0,Electronic shopping and mail order houses,4171.0
1995-04-01,45431.0,Fuel dealers,1647.0
1995-04-01,722.0,Food services and drinking places,19346.0
1995-03-01,441.0,Motor vehicle and parts dealers,46681.0
1995-03-01,4413.0,"Automotive parts, acc., and tire stores",4199.0
1995-03-01,442.0,Furniture and home furnishings stores,5130.0
1995-03-01,443.0,Electronics and appliance stores,5849.0
1995-03-01,444.0,Building mat. and garden equip. and supplies dealers,13587.0
1995-03-01,4441.0,Building mat. and supplies dealers,11691.0
1995-03-01,445.0,Food and beverage stores,32415.0
1995-03-01,4451.0,Grocery stores,29619.0
1995-03-01,4453.0,"Beer, wine and liquor stores",1810.0
1995-03-01,446.0,Health and personal care stores,8304.0
1995-03-01,44611.0,Pharmacies and drug stores,7023.0
1995-03-01,447.0,Gasoline stations,14921.0
1995-03-01,448.0,Clothing and clothing access. stores,10850.0
1995-03-01,4481.0,Clothing stores,7513.0
1995-03-01,44811.0,Men's clothing stores,773.0
1995-03-01,44812.0,Women's clothing stores,2475.0
1995-03-01,4482.0,Shoe stores,1708.0
1995-03-01,44831.0,Jewelry stores,1524.0
1995-03-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4347.0
1995-03-01,452.0,General merchandise stores,24579.0
1995-03-01,4521.0,Department stores,16904.0
1995-03-01,4529.0,Other general merchandise stores,7675.0
1995-03-01,45291.0,Warehouse clubs and superstores,5278.0
1995-03-01,45299.0,All other gen. merchandise stores,2397.0
1995-03-01,453.0,Miscellaneous stores retailers,6134.0
1995-03-01,454.0,Nonstore retailers,8216.0
1995-03-01,4541.0,Electronic shopping and mail order houses,4068.0
1995-03-01,45431.0,Fuel dealers,1564.0
1995-03-01,722.0,Food services and drinking places,19234.0
1995-02-01,441.0,Motor vehicle and parts dealers,45902.0
1995-02-01,4413.0,"Automotive parts, acc., and tire stores",4153.0
1995-02-01,442.0,Furniture and home furnishings stores,5081.0
1995-02-01,443.0,Electronics and appliance stores,5827.0
1995-02-01,444.0,Building mat. and garden equip. and supplies dealers,13613.0
1995-02-01,4441.0,Building mat. and supplies dealers,11695.0
1995-02-01,445.0,Food and beverage stores,32399.0
1995-02-01,4451.0,Grocery stores,29604.0
1995-02-01,4453.0,"Beer, wine and liquor stores",1802.0
1995-02-01,446.0,Health and personal care stores,8304.0
1995-02-01,44611.0,Pharmacies and drug stores,7021.0
1995-02-01,447.0,Gasoline stations,14963.0
1995-02-01,448.0,Clothing and clothing access. stores,10582.0
1995-02-01,4481.0,Clothing stores,7458.0
1995-02-01,44811.0,Men's clothing stores,792.0
1995-02-01,44812.0,Women's clothing stores,2423.0
1995-02-01,4482.0,Shoe stores,1536.0
1995-02-01,44831.0,Jewelry stores,1479.0
1995-02-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4298.0
1995-02-01,452.0,General merchandise stores,24115.0
1995-02-01,4521.0,Department stores,16680.0
1995-02-01,4529.0,Other general merchandise stores,7435.0
1995-02-01,45291.0,Warehouse clubs and superstores,5071.0
1995-02-01,45299.0,All other gen. merchandise stores,2364.0
1995-02-01,453.0,Miscellaneous stores retailers,6097.0
1995-02-01,454.0,Nonstore retailers,8307.0
1995-02-01,4541.0,Electronic shopping and mail order houses,4016.0
1995-02-01,45431.0,Fuel dealers,1638.0
1995-02-01,722.0,Food services and drinking places,18911.0
1995-01-01,441.0,Motor vehicle and parts dealers,47224.0
1995-01-01,4413.0,"Automotive parts, acc., and tire stores",4233.0
1995-01-01,442.0,Furniture and home furnishings stores,5265.0
1995-01-01,443.0,Electronics and appliance stores,5892.0
1995-01-01,444.0,Building mat. and garden equip. and supplies dealers,13738.0
1995-01-01,4441.0,Building mat. and supplies dealers,11871.0
1995-01-01,445.0,Food and beverage stores,32625.0
1995-01-01,4451.0,Grocery stores,29791.0
1995-01-01,4453.0,"Beer, wine and liquor stores",1832.0
1995-01-01,446.0,Health and personal care stores,8306.0
1995-01-01,44611.0,Pharmacies and drug stores,7040.0
1995-01-01,447.0,Gasoline stations,14915.0
1995-01-01,448.0,Clothing and clothing access. stores,10939.0
1995-01-01,4481.0,Clothing stores,7657.0
1995-01-01,44811.0,Men's clothing stores,807.0
1995-01-01,44812.0,Women's clothing stores,2523.0
1995-01-01,4482.0,Shoe stores,1665.0
1995-01-01,44831.0,Jewelry stores,1479.0
1995-01-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4436.0
1995-01-01,452.0,General merchandise stores,24936.0
1995-01-01,4521.0,Department stores,17205.0
1995-01-01,4529.0,Other general merchandise stores,7731.0
1995-01-01,45291.0,Warehouse clubs and superstores,5176.0
1995-01-01,45299.0,All other gen. merchandise stores,2555.0
1995-01-01,453.0,Miscellaneous stores retailers,5955.0
1995-01-01,454.0,Nonstore retailers,8182.0
1995-01-01,4541.0,Electronic shopping and mail order houses,4090.0
1995-01-01,45431.0,Fuel dealers,1451.0
1995-01-01,722.0,Food services and drinking places,19160.0
1994-12-01,441.0,Motor vehicle and parts dealers,46941.0
1994-12-01,4413.0,"Automotive parts, acc., and tire stores",4223.0
1994-12-01,442.0,Furniture and home furnishings stores,5254.0
1994-12-01,443.0,Electronics and appliance stores,5834.0
1994-12-01,444.0,Building mat. and garden equip. and supplies dealers,13981.0
1994-12-01,4441.0,Building mat. and supplies dealers,12137.0
1994-12-01,445.0,Food and beverage stores,32294.0
1994-12-01,4451.0,Grocery stores,29443.0
1994-12-01,4453.0,"Beer, wine and liquor stores",1841.0
1994-12-01,446.0,Health and personal care stores,8287.0
1994-12-01,44611.0,Pharmacies and drug stores,7001.0
1994-12-01,447.0,Gasoline stations,14885.0
1994-12-01,448.0,Clothing and clothing access. stores,10952.0
1994-12-01,4481.0,Clothing stores,7615.0
1994-12-01,44811.0,Men's clothing stores,824.0
1994-12-01,44812.0,Women's clothing stores,2551.0
1994-12-01,4482.0,Shoe stores,1697.0
1994-12-01,44831.0,Jewelry stores,1518.0
1994-12-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4255.0
1994-12-01,452.0,General merchandise stores,24583.0
1994-12-01,4521.0,Department stores,16949.0
1994-12-01,4529.0,Other general merchandise stores,7634.0
1994-12-01,45291.0,Warehouse clubs and superstores,5248.0
1994-12-01,45299.0,All other gen. merchandise stores,2386.0
1994-12-01,453.0,Miscellaneous stores retailers,6021.0
1994-12-01,454.0,Nonstore retailers,8237.0
1994-12-01,4541.0,Electronic shopping and mail order houses,4088.0
1994-12-01,45431.0,Fuel dealers,1500.0
1994-12-01,722.0,Food services and drinking places,19178.0
1994-11-01,441.0,Motor vehicle and parts dealers,47203.0
1994-11-01,4413.0,"Automotive parts, acc., and tire stores",4189.0
1994-11-01,442.0,Furniture and home furnishings stores,5199.0
1994-11-01,443.0,Electronics and appliance stores,5753.0
1994-11-01,444.0,Building mat. and garden equip. and supplies dealers,13384.0
1994-11-01,4441.0,Building mat. and supplies dealers,11627.0
1994-11-01,445.0,Food and beverage stores,32370.0
1994-11-01,4453.0,"Beer, wine and liquor stores",1839.0
1994-11-01,446.0,Health and personal care stores,8190.0
1994-11-01,44611.0,Pharmacies and drug stores,6953.0
1994-11-01,447.0,Gasoline stations,14878.0
1994-11-01,448.0,Clothing and clothing access. stores,10983.0
1994-11-01,4481.0,Clothing stores,7639.0
1994-11-01,44811.0,Men's clothing stores,830.0
1994-11-01,44812.0,Women's clothing stores,2546.0
1994-11-01,4482.0,Shoe stores,1701.0
1994-11-01,44831.0,Jewelry stores,1538.0
1994-11-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4221.0
1994-11-01,452.0,General merchandise stores,24356.0
1994-11-01,4521.0,Department stores,16866.0
1994-11-01,4529.0,Other general merchandise stores,7490.0
1994-11-01,45291.0,Warehouse clubs and superstores,5126.0
1994-11-01,45299.0,All other gen. merchandise stores,2364.0
1994-11-01,453.0,Miscellaneous stores retailers,6074.0
1994-11-01,454.0,Nonstore retailers,8092.0
1994-11-01,4541.0,Electronic shopping and mail order houses,3986.0
1994-11-01,45431.0,Fuel dealers,1523.0
1994-11-01,722.0,Food services and drinking places,19028.0
1994-10-01,441.0,Motor vehicle and parts dealers,47041.0
1994-10-01,4413.0,"Automotive parts, acc., and tire stores",4185.0
1994-10-01,442.0,Furniture and home furnishings stores,5260.0
1994-10-01,443.0,Electronics and appliance stores,5635.0
1994-10-01,444.0,Building mat. and garden equip. and supplies dealers,13550.0
1994-10-01,4441.0,Building mat. and supplies dealers,11715.0
1994-10-01,445.0,Food and beverage stores,32196.0
1994-10-01,4451.0,Grocery stores,29343.0
1994-10-01,4453.0,"Beer, wine and liquor stores",1852.0
1994-10-01,446.0,Health and personal care stores,8214.0
1994-10-01,44611.0,Pharmacies and drug stores,6979.0
1994-10-01,447.0,Gasoline stations,14709.0
1994-10-01,448.0,Clothing and clothing access. stores,11000.0
1994-10-01,4481.0,Clothing stores,7648.0
1994-10-01,44811.0,Men's clothing stores,839.0
1994-10-01,44812.0,Women's clothing stores,2559.0
1994-10-01,4482.0,Shoe stores,1698.0
1994-10-01,44831.0,Jewelry stores,1547.0
1994-10-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4347.0
1994-10-01,452.0,General merchandise stores,24255.0
1994-10-01,4521.0,Department stores,16796.0
1994-10-01,4529.0,Other general merchandise stores,7459.0
1994-10-01,45291.0,Warehouse clubs and superstores,5077.0
1994-10-01,45299.0,All other gen. merchandise stores,2382.0
1994-10-01,453.0,Miscellaneous stores retailers,6048.0
1994-10-01,454.0,Nonstore retailers,8306.0
1994-10-01,4541.0,Electronic shopping and mail order houses,4012.0
1994-10-01,45431.0,Fuel dealers,1573.0
1994-10-01,722.0,Food services and drinking places,19010.0
1994-09-01,441.0,Motor vehicle and parts dealers,46314.0
1994-09-01,4413.0,"Automotive parts, acc., and tire stores",4127.0
1994-09-01,442.0,Furniture and home furnishings stores,5177.0
1994-09-01,443.0,Electronics and appliance stores,5508.0
1994-09-01,444.0,Building mat. and garden equip. and supplies dealers,13375.0
1994-09-01,4441.0,Building mat. and supplies dealers,11495.0
1994-09-01,445.0,Food and beverage stores,32401.0
1994-09-01,4451.0,Grocery stores,29545.0
1994-09-01,4453.0,"Beer, wine and liquor stores",1864.0
1994-09-01,446.0,Health and personal care stores,8190.0
1994-09-01,44611.0,Pharmacies and drug stores,6923.0
1994-09-01,447.0,Gasoline stations,14649.0
1994-09-01,448.0,Clothing and clothing access. stores,10674.0
1994-09-01,4481.0,Clothing stores,7405.0
1994-09-01,44811.0,Men's clothing stores,820.0
1994-09-01,44812.0,Women's clothing stores,2460.0
1994-09-01,4482.0,Shoe stores,1678.0
1994-09-01,44831.0,Jewelry stores,1493.0
1994-09-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4306.0
1994-09-01,452.0,General merchandise stores,23995.0
1994-09-01,4521.0,Department stores,16676.0
1994-09-01,4529.0,Other general merchandise stores,7319.0
1994-09-01,45291.0,Warehouse clubs and superstores,4971.0
1994-09-01,45299.0,All other gen. merchandise stores,2348.0
1994-09-01,453.0,Miscellaneous stores retailers,6092.0
1994-09-01,454.0,Nonstore retailers,8106.0
1994-09-01,4541.0,Electronic shopping and mail order houses,3934.0
1994-09-01,45431.0,Fuel dealers,1588.0
1994-09-01,722.0,Food services and drinking places,18978.0
1994-08-01,441.0,Motor vehicle and parts dealers,45232.0
1994-08-01,4413.0,"Automotive parts, acc., and tire stores",4179.0
1994-08-01,442.0,Furniture and home furnishings stores,5165.0
1994-08-01,443.0,Electronics and appliance stores,5411.0
1994-08-01,444.0,Building mat. and garden equip. and supplies dealers,13224.0
1994-08-01,4441.0,Building mat. and supplies dealers,11491.0
1994-08-01,445.0,Food and beverage stores,32222.0
1994-08-01,4451.0,Grocery stores,29410.0
1994-08-01,4453.0,"Beer, wine and liquor stores",1840.0
1994-08-01,446.0,Health and personal care stores,8126.0
1994-08-01,44611.0,Pharmacies and drug stores,6912.0
1994-08-01,447.0,Gasoline stations,14685.0
1994-08-01,448.0,Clothing and clothing access. stores,10839.0
1994-08-01,4481.0,Clothing stores,7602.0
1994-08-01,44811.0,Men's clothing stores,838.0
1994-08-01,44812.0,Women's clothing stores,2571.0
1994-08-01,4482.0,Shoe stores,1658.0
1994-08-01,44831.0,Jewelry stores,1481.0
1994-08-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",4249.0
1994-08-01,452.0,General merchandise stores,23889.0
1994-08-01,4521.0,Department stores,16635.0
1994-08-01,4529.0,Other general merchandise stores,7254.0
